ParticipantId,gender,Experimental_condition,wave,round,position,order,match,int_corr,samerace,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,imprace,imprelig,income,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,dec,attr,sinc,intel,fun,amb,shar,like,prob
68,1,1,3,10,5,8,0,0.44,0,23,17,18,18,15,17,15,0,3,7,5,3,5,2,2,2,,27,6,1,1,53539.00,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,0,6,4,5,6,4,3,5,0
68,1,1,3,10,4,7,0,0.68,0,22,10,20,20,20,15,15,0,7,6,9,7,7,7,8,7,2,27,6,1,1,53539.00,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,0,5,6,6,5,5,4,4,0
68,1,1,3,10,7,10,0,,0,,,,,,,,1,6,7,9,8,7,5,5,8,2,27,6,1,1,53539.00,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,0,6,7,5,6,5,6,7,0
68,1,1,3,10,8,1,0,,0,,,,,,,,0,3,4,9,2,9,6,3,3,2,27,6,1,1,53539.00,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,0,5,7,6,4,4,6,5,0
68,1,1,3,10,6,9,0,0.28,0,29,5,20,25,15,15,20,0,5,1,9,1,1,1,2,1,2,27,6,1,1,53539.00,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,0,3,6,5,4,6,4,4,5
68,1,1,3,10,9,2,0,0.8,0,28,15,15,20,15,15,20,0,7,7,8,7,8,6,5,3,2,27,6,1,1,53539.00,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,0,4,6,6,5,5,2,5,0
68,1,1,3,10,3,6,0,0.17,0,26,30,10,20,20,10,10,0,6,7,7,5,6,6,6,5,2,27,6,1,1,53539.00,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,1,8,7,6,5,5,4,7,3
68,1,1,3,10,2,5,0,0.41,0,24,5,15,45,25,0,10,1,7,7,8,5,5,5,6,3,2,27,6,1,1,53539.00,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,0,4,7,7,6,5,3,6,5
68,1,1,3,10,10,3,0,0.03,0,27,10,25,25,10,10,20,0,4,5,7,4,5,3,4,2,2,27,6,1,1,53539.00,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,0,3,4,6,3,7,2,4,0
68,1,1,3,10,1,4,0,0.65,0,23,17,17,17,17,17,15,0,7,7,7,7,7,6,6,5,2,27,6,1,1,53539.00,5,4,3,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,0,6,7,6,7,5,3,6,5
69,1,1,3,10,5,9,1,-0.05,1,23,17,18,18,15,17,15,1,5,10,8,5,8,6,6,6,2,28,8,2,2,,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,1,7,5,5,7,6,,6,4
69,1,1,3,10,4,8,0,-0.31,1,22,10,20,20,20,15,15,0,9,8,7,8,9,9,9,7,2,28,8,2,2,,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,0,4,7,7,5,5,,4,2
69,1,1,3,10,7,1,0,,0,,,,,,,,1,8,8,9,9,7,8,8,9,2,28,8,2,2,,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,0,4,7,4,2,3,1,1,1
69,1,1,3,10,8,2,0,,0,,,,,,,,0,6,4,6,6,6,4,6,8,2,28,8,2,2,,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,0,5,8,6,6,,4,6,4
69,1,1,3,10,6,10,0,0.12,0,29,5,20,25,15,15,20,1,9,9,10,9,,4,9,6,2,28,8,2,2,,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,0,4,7,7,4,4,,3,3
69,1,1,3,10,9,3,0,-0.18,1,28,15,15,20,15,15,20,1,8,8,8,8,8,5,8,4,2,28,8,2,2,,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,0,2,8,8,4,6,3,4,4
69,1,1,3,10,3,7,1,0.31,0,26,30,10,20,20,10,10,1,8,8,8,8,8,8,8,8,2,28,8,2,2,,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,1,8,6,8,6,7,,7,4
69,1,1,3,10,2,6,0,0.02,0,24,5,15,45,25,0,10,1,6,7,8,5,6,5,6,5,2,28,8,2,2,,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,0,1,6,8,7,9,,5,3
69,1,1,3,10,10,4,0,-0.18,0,27,10,25,25,10,10,20,1,7,7,8,6,4,4,7,5,2,28,8,2,2,,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,0,4,6,8,4,9,1,4,3
69,1,1,3,10,1,5,0,-0.2,0,23,17,17,17,17,17,15,0,7,7,7,7,8,6,6,6,2,28,8,2,2,,6,6,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,0,5,6,5,8,6,2,5,4
70,1,1,3,10,5,4,1,0.07,1,23,17,18,18,15,17,15,1,4,7,9,9,10,7,9,9,2,26,8,5,1,32159.00,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,1,8,6,7,7,7,5,8,3
70,1,1,3,10,4,3,0,0.02,1,22,10,20,20,20,15,15,1,8,10,10,10,10,10,10,8,2,26,8,5,1,32159.00,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,5,8,7,5,5,4,7,2
70,1,1,3,10,7,6,0,,0,,,,,,,,0,5,9,9,9,9,5,5,9,2,26,8,5,1,32159.00,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,6,6,7,8,6,7,6,2
70,1,1,3,10,8,7,0,,0,,,,,,,,0,,,,,,,,,,26,8,5,1,32159.00,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,,,,,,,,
70,1,1,3,10,6,5,0,0.45,0,29,5,20,25,15,15,20,0,6,10,10,8,8,8,6,2,2,26,8,5,1,32159.00,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,6,6,6,8,6,5,7,2
70,1,1,3,10,9,8,0,0.14,1,28,15,15,20,15,15,20,0,6,5,6,8,8,4,5,2,2,26,8,5,1,32159.00,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,5,8,9,7,5,5,6,2
70,1,1,3,10,3,2,0,0.37,0,26,30,10,20,20,10,10,0,7,7,8,7,8,7,7,7,2,26,8,5,1,32159.00,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,8,6,7,5,6,7,7,2
70,1,1,3,10,2,1,0,0.63,0,24,5,15,45,25,0,10,1,6,6,9,8,8,5,8,4,2,26,8,5,1,32159.00,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,5,7,9,7,5,4,7,2
70,1,1,3,10,10,9,0,0.34,0,27,10,25,25,10,10,20,0,5,6,8,6,8,4,5,3,2,26,8,5,1,32159.00,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,6,6,9,6,6,5,6,2
70,1,1,3,10,1,10,0,0.02,0,23,17,17,17,17,17,15,0,7,7,8,7,7,6,6,5,2,26,8,5,1,32159.00,5,2,1,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,7,7,7,7,7,8,7,3
71,1,1,3,10,5,2,0,-0.37,1,23,17,18,18,15,17,15,0,3,10,8,6,7,7,5,10,2,21,1,6,7,53940.00,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,1,9,8,8,10,9,6,8,1
71,1,1,3,10,4,1,1,-0.34,1,22,10,20,20,20,15,15,1,10,9,9,8,8,7,8,7,2,21,1,6,7,53940.00,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,1,6,9,8,6,8,6,9,3
71,1,1,3,10,7,4,1,,0,,,,,,,,1,6,8,9,5,9,7,7,9,2,21,1,6,7,53940.00,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,1,6,7,6,8,9,6,6,2
71,1,1,3,10,8,5,0,,0,,,,,,,,0,,,,,,,,,,21,1,6,7,53940.00,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,0,,,,,,,,
71,1,1,3,10,6,3,0,-0.34,0,29,5,20,25,15,15,20,0,2,10,10,1,7,2,3,1,2,21,1,6,7,53940.00,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,0,4,8,6,6,5,1,2,0
71,1,1,3,10,9,6,1,-0.47,1,28,15,15,20,15,15,20,1,6,9,8,8,8,5,6,4,2,21,1,6,7,53940.00,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,1,6,6,8,7,7,2,8,0
71,1,1,3,10,3,10,0,0.14,0,26,30,10,20,20,10,10,0,7,8,8,7,8,8,8,8,2,21,1,6,7,53940.00,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,0,10,6,8,10,6,,9,0
71,1,1,3,10,2,9,0,-0.32,0,24,5,15,45,25,0,10,0,1,7,5,3,5,1,1,1,2,21,1,6,7,53940.00,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,0,6,4,6,7,,,5,0
71,1,1,3,10,10,7,0,-0.05,0,27,10,25,25,10,10,20,1,5,6,6,4,7,5,6,4,2,21,1,6,7,53940.00,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,0,7,7,9,8,8,5,6,0
71,1,1,3,10,1,8,0,-0.37,0,23,17,17,17,17,17,15,0,5,7,7,5,7,5,5,4,2,21,1,6,7,53940.00,5,6,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,1,8,8,9,9,8,6,7,1
72,1,1,3,10,5,1,0,0.65,1,23,17,18,18,15,17,15,0,3,10,5,3,5,4,3,10,2,22,5,8,1,,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,7,8,7,5,7,5,6,7
72,1,1,3,10,4,10,0,0.44,1,22,10,20,20,20,15,15,1,10,10,10,10,9,9,8,7,2,22,5,8,1,,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,0,5,8,8,7,7,7,6,6
72,1,1,3,10,7,3,0,,0,,,,,,,,0,5,9,9,6,5,4,6,8,2,22,5,8,1,,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,6,7,7,7,6,6,6,4
72,1,1,3,10,8,4,0,,0,,,,,,,,0,6,6,0,0,2,2,0,4,2,22,5,8,1,,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,0,6,7,7,3,5,3,3,3
72,1,1,3,10,6,2,0,0.61,0,29,5,20,25,15,15,20,0,10,4,8,1,1,3,3,1,2,22,5,8,1,,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,0,5,8,7,6,5,5,5,6
72,1,1,3,10,9,5,0,0.41,1,28,15,15,20,15,15,20,0,7,7,8,8,8,5,6,4,2,22,5,8,1,,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,0,5,8,7,5,6,5,6,7
72,1,1,3,10,3,9,0,0.33,0,26,30,10,20,20,10,10,0,7,7,6,6,7,7,7,7,,22,5,8,1,,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,7,7,7,7,7,7,7,5
72,1,1,3,10,2,8,0,0.21,0,24,5,15,45,25,0,10,0,3,8,5,3,7,1,1,3,2,22,5,8,1,,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,0,5,8,8,5,7,6,6,6
72,1,1,3,10,10,6,0,0.07,0,27,10,25,25,10,10,20,1,6,6,7,6,6,6,6,4,2,22,5,8,1,,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,0,6,7,8,4,7,6,5,5
72,1,1,3,10,1,7,0,0.45,0,23,17,17,17,17,17,15,0,7,7,7,7,6,7,6,5,2,22,5,8,1,,5,6,1,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,0,5,7,7,7,6,7,7,7
73,1,1,3,10,5,5,0,-0.31,1,23,17,18,18,15,17,15,1,4,10,9,8,9,7,6,8,2,22,8,7,3,,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,7,7,6,5,4,5,5,5
73,1,1,3,10,4,4,0,-0.58,1,22,10,20,20,20,15,15,1,10,10,10,10,10,9,8,7,2,22,8,7,3,,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,6,8,6,6,6,5,5,6
73,1,1,3,10,7,7,0,,0,,,,,,,,0,4,8,8,7,8,4,4,8,2,22,8,7,3,,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,5,7,7,6,6,5,4,4
73,1,1,3,10,8,8,0,,0,,,,,,,,0,,,,,,,,,,22,8,7,3,,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,,,,,,,,
73,1,1,3,10,6,6,0,-0.13,0,29,5,20,25,15,15,20,1,7,10,10,9,,4,8,4,2,22,8,7,3,,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,4,7,6,6,7,5,5,7
73,1,1,3,10,9,9,0,-0.56,1,28,15,15,20,15,15,20,0,6,5,7,8,9,4,4,2,2,22,8,7,3,,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,3,7,7,3,6,5,3,3
73,1,1,3,10,3,3,0,0.14,0,26,30,10,20,20,10,10,0,7,8,8,7,9,7,7,8,2,22,8,7,3,,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,1,7,7,7,6,5,5,7,6
73,1,1,3,10,2,2,0,-0.23,0,24,5,15,45,25,0,10,0,4,5,5,5,8,5,3,1,2,22,8,7,3,,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,4,8,7,6,7,5,2,7
73,1,1,3,10,10,10,0,-0.01,0,27,10,25,25,10,10,20,1,6,6,7,6,5,4,5,3,,22,8,7,3,,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,3,7,6,6,5,5,3,1
73,1,1,3,10,1,1,0,-0.63,0,23,17,17,17,17,17,15,0,7,7,7,8,8,5,6,6,2,22,8,7,3,,6,4,2,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,6,8,7,7,6,5,6,5
74,1,1,3,10,5,10,0,-0.06,1,23,17,18,18,15,17,15,0,3,10,7,3,5,2,3,3,2,25,5,3,1,,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,0,8,10,8,8,10,5,7,1
74,1,1,3,10,4,9,0,0.34,1,22,10,20,20,20,15,15,0,8,9,10,10,9,10,9,8,3,25,5,3,1,,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,0,7,6,6,8,6,5,5,2
74,1,1,3,10,7,2,1,,0,,,,,,,,1,6,5,9,4,8,5,5,8,2,25,5,3,1,,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,1,8,8,7,8,5,9,7,6
74,1,1,3,10,8,3,0,,0,,,,,,,,0,0,2,3,0,5,0,0,2,2,25,5,3,1,,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,0,7,7,7,2,3,2,3,1
74,1,1,3,10,6,1,0,0.41,0,29,5,20,25,15,15,20,1,9,10,10,9,10,8,8,8,2,25,5,3,1,,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,0,6,8,8,7,7,5,5,1
74,1,1,3,10,9,4,0,0.53,1,28,15,15,20,15,15,20,0,5,8,8,8,7,4,7,5,2,25,5,3,1,,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,0,5,9,10,7,8,7,7,6
74,1,1,3,10,3,8,1,0.21,0,26,30,10,20,20,10,10,1,6,8,8,7,7,8,7,7,2,25,5,3,1,,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,1,10,9,9,9,7,8,9,6
74,1,1,3,10,2,7,0,0.59,0,24,5,15,45,25,0,10,0,3,8,8,7,8,3,5,5,2,25,5,3,1,,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,0,7,8,7,7,3,5,6,3
74,1,1,3,10,10,5,0,0.15,0,27,10,25,25,10,10,20,0,6,6,6,5,6,4,5,4,2,25,5,3,1,,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,1,8,7,7,9,6,8,8,7
74,1,1,3,10,1,6,0,0.35,0,23,17,17,17,17,17,15,0,7,7,7,7,7,5,6,6,2,25,5,3,1,,5,7,2,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,2,0,7,9,8,9,5,6,6,3
75,1,1,3,10,5,6,0,0.37,0,23,17,18,18,15,17,15,0,3,10,9,2,9,3,3,6,2,24,1,3,3,40753.00,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,1,8,6,6,7,7,5,6,5
75,1,1,3,10,4,5,0,0.23,0,22,10,20,20,20,15,15,0,8,8,10,10,9,7,8,8,2,24,1,3,3,40753.00,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,1,6,8,7,6,5,5,6,5
75,1,1,3,10,7,8,0,,0,,,,,,,,0,5,5,9,5,5,4,4,8,2,24,1,3,3,40753.00,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,1,7,6,6,6,8,5,6,5
75,1,1,3,10,8,9,0,,0,,,,,,,,0,,,,,,,,,,24,1,3,3,40753.00,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,0,,,,,,,,
75,1,1,3,10,6,7,0,0.29,1,29,5,20,25,15,15,20,0,2,10,10,5,,5,7,3,2,24,1,3,3,40753.00,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,1,5,6,7,6,5,5,5,5
75,1,1,3,10,9,10,1,0.28,0,28,15,15,20,15,15,20,1,6,8,8,8,8,5,7,4,2,24,1,3,3,40753.00,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,1,6,7,8,6,5,7,6,6
75,1,1,3,10,3,4,0,0.26,0,26,30,10,20,20,10,10,0,7,7,8,6,8,6,6,7,2,24,1,3,3,40753.00,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,1,6,5,6,4,5,5,6,5
75,1,1,3,10,2,3,0,0.16,0,24,5,15,45,25,0,10,0,3,7,4,2,3,2,3,5,2,24,1,3,3,40753.00,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,0,5,6,6,7,6,5,5,5
75,1,1,3,10,10,1,1,-0.17,0,27,10,25,25,10,10,20,1,8,6,8,5,8,5,6,5,2,24,1,3,3,40753.00,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,1,6,6,7,5,6,5,6,7
75,1,1,3,10,1,2,0,0.5,1,23,17,17,17,17,17,15,0,5,8,7,6,8,5,5,4,2,24,1,3,3,40753.00,6,5,3,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,1,6,7,6,8,6,5,6,7
76,0,2,4,18,5,9,1,0.21,0,28,20,20,20,10,10,20,1,6,6,6,7,7,6,7,7,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,1,5,5,5,10,8,,5,5
76,0,2,4,18,5,11,0,-0.18,1,26,18,18,18,19,13,14,0,6,6,7,8,4,6,5,4,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,0,4,5,5,4,6,,2,2
76,0,2,4,18,5,17,0,0.65,0,26,10,20,20,22,6,22,1,6,7,7,8,,,7,7,,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,0,2,10,4,4,4,,2,2
76,0,2,4,18,5,5,0,0.08,1,29,50,7,20,23,0,0,0,4,6,7,7,7,7,4,7,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,1,10,8,10,8,,,10,7
76,0,2,4,18,5,14,0,0.24,1,39,40,20,15,20,0,5,1,10,10,10,,,,10,2,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,0,2,10,5,2,,,2,2
76,0,2,4,18,5,2,0,0.71,1,28,30,30,20,10,10,0,0,4,7,8,5,7,3,6,9,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,1,6,8,8,6,8,,2,2
76,0,2,4,18,5,15,0,0.51,0,30,20,25,25,15,5,10,0,4,7,8,7,7,4,5,5,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,0,1,10,,,,,1,1
76,0,2,4,18,5,18,0,0.15,0,22,40,8,10,12,10,20,1,7,7,8,8,,6,7,4,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,0,1,10,5,,,,2,2
76,0,2,4,18,5,4,0,0.02,1,32,30,10,30,20,10,0,1,5,7,8,10,6,9,8,8,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,0,1,,8,1,,3,2,2
76,0,2,4,18,5,1,0,-0.05,1,26,40,5,20,10,10,15,0,6,8,9,7,7,7,7,5,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,0,6,,5,,10,,2,2
76,0,2,4,18,5,10,0,0.19,1,27,20,15,25,15,20,5,0,6,8,7,6,6,5,6,5,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,0,2,3,5,5,,,2,2
76,0,2,4,18,5,13,1,0.02,0,25,30,15,20,20,0,5,1,7,7,8,9,8,7,7,4,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,1,5,7,8,8,,,5,5
76,0,2,4,18,5,3,0,0.06,0,22,10,20,35,10,5,20,0,8,3,7,8,4,,3,2,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,1,4,8,8,6,6,,5,5
76,0,2,4,18,5,12,1,0.36,1,21,19,24,21,23,5,8,1,9,9,9,9,9,9,9,9,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,1,8,6,7,10,,8,10,5
76,0,2,4,18,5,16,0,0.32,1,24,10,20,35,20,0,15,0,7,7,8,7,5,8,6,5,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,1,5,5,5,5,8,8,5,5
76,0,2,4,18,5,8,1,0.63,0,25,15,10,30,10,5,30,1,8,10,8,8,8,7,8,5,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,1,5,5,6,10,7,,5,5
76,0,2,4,18,5,7,1,0.53,1,28,20,20,15,15,5,25,1,6,6,8,8,7,3,7,6,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,1,5,5,6,7,6,,5,5
76,0,2,4,18,5,6,0,0.43,0,27,20,20,20,20,10,10,0,3,4,8,8,6,4,5,5,2,34,6,5,7,38207.00,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,1,2,8,8,,,,5,5
77,0,2,4,18,10,14,1,0.56,0,28,20,20,20,10,10,20,1,8,8,7,7,7,5,7,7,2,22,11,2,2,46166.00,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,4,1,4,7,8,10,7,7,8,4
77,0,2,4,18,10,16,0,-0.2,1,26,18,18,18,19,13,14,0,4,6,5,6,5,5,4,4,2,22,11,2,2,46166.00,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,4,0,4,6,6,6,5,7,4,6
77,0,2,4,18,10,4,0,0.28,0,26,10,20,20,22,6,22,0,7,7,7,6,,,7,5,2,22,11,2,2,46166.00,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,4,0,4,6,7,4,6,2,4,1
77,0,2,4,18,10,10,1,-0.05,1,29,50,7,20,23,0,0,1,6,9,9,9,6,6,6,4,2,22,11,2,2,46166.00,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,4,1,6,5,6,7,6,7,6,4
77,0,2,4,18,10,1,1,0.16,1,39,40,20,15,20,0,5,1,10,10,10,,,,10,2,2,22,11,2,2,46166.00,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,4,1,8,9,9,6,7,5,8,5
77,0,2,4,18,10,7,1,0.55,1,28,30,30,20,10,10,0,1,8,8,9,8,8,9,8,9,2,22,11,2,2,46166.00,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,4,1,10,7,8,7,9,9,10,5
77,0,2,4,18,10,2,0,0.45,0,30,20,25,25,15,5,10,0,8,7,6,5,5,4,5,4,2,22,11,2,2,46166.00,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,4,0,4,6,6,4,,,4,7
77,0,2,4,18,10,5,0,-0.21,0,22,40,8,10,12,10,20,0,7,,6,5,,,6,3,2,22,11,2,2,46166.00,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,4,0,3,5,6,3,,2,3,6
77,0,2,4,18,10,9,0,0,1,32,30,10,30,20,10,0,0,4,5,6,6,6,6,5,6,2,22,11,2,2,46166.00,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,4,1,6,7,6,7,4,6,7,6
77,0,2,4,18,10,6,0,0.15,1,26,40,5,20,10,10,15,0,6,7,7,7,7,5,6,4,2,22,11,2,2,46166.00,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,4,1,9,7,7,10,8,7,8,5
